"","STATEFP20","PUMACE20","PUMA","GEOIDFQ20","NAMELSAD20","MTFCC20","FUNCSTAT20","ALAND20","AWATER20","INTPTLAT20","INTPTLON20","sample_size","proportion_on_assistance","only_senior","has_senior","one_senior","GEOID","senior_population","geometry","seniors_with_fswrouty","single_senior_with_fswrouty"
"1","19","02000","1902000","795P200US1902000","Woodbury & Plymouth Counties--Sioux City PUMA","G6120","S",4495506202,14970517,"+42.5683422","-096.1250991",420,0.465749565363859,188,238,90,1902000,28653,list(c(-96.356591, -96.35558, -96.35419, -96.35326, -96.352934, -96.352606, -96.352324, -96.351697, -96.351413, -96.35062, -96.350476, -96.350338, -96.3502, -96.350155, -96.350079, -96.349143, -96.345033, -96.337025, -96.336998, -96.336767, -96.336744, -96.336598, -96.33614, -96.335766, -96.335606, -96.335528, -96.335355, -96.335197, -96.335043, -96.334869, -96.334402, -96.334361, -96.334307, -96.334179, -96.334052, -96.333871, -96.333118, -96.332648, -96.332511, -96.332339, -96.331149, -96.330151, 
-96.477908, -96.477873, -96.477827, -96.477782, -96.477753, -96.477574, -96.477545, -96.477522, -96.477498, -96.477489, -96.477444, -96.477445, -96.477456, -96.47753, -96.477541, -96.477574, -96.477577, -96.477584, -96.477577, -96.477526, -96.477498, -96.477417, -96.477297, -96.477207, -96.476975, -96.476913, -96.476744, -96.476719, -96.47653, -96.476467, -96.476439, -96.476361, -96.47632, -96.476289, -96.476252, -96.476168, -96.476094, -96.475916, -96.475634, -96.475572, -96.475523, -96.475301, 
-96.475287, -96.474745, -96.474712, -96.474636, -96.474367, -96.47424, -96.474168, -96.47414, -96.474138, -96.474136, -96.473334, -96.476048, -96.477468, -96.478203, -96.478784, -96.478945, -96.479023, -96.479088, -96.479231, -96.479344, -96.479517, -96.479695, -96.479917, -96.480145, -96.480494, -96.480873, -96.48263, -96.483504, -96.484213, -96.484379, -96.485269, -96.4866, -96.487669, -96.488082, -96.488163, -96.48875, -96.488885, -96.488971, -96.489193, -96.489383, -96.489466, -96.489741, -96.490241, 
-96.490306, -96.490502, -96.490752, -96.491431, -96.492444, -96.493068, -96.49357, -96.493691, -96.493714, -96.493722, -96.493617, -96.493449, -96.493188, -96.493085, -96.492869, -96.492687, -96.492085, -96.492044, -96.491557, -96.49138, -96.491216, -96.491119, -96.491042, -96.490777, -96.490646, -96.490598, -96.487687, -96.487455, -96.484691, -96.479949, -96.479007, -96.479041, -96.479813, -96.477707, -96.477409, -96.476866, -96.476733, -96.476834, -96.476581, -96.476838, -96.476952, -96.47697, 
-96.476965, -96.476948, -96.47696, -96.477358, -96.478541, -96.481281, -96.486326, -96.490128, -96.491035, -96.493098, -96.49554, -96.497265, -96.498544, -96.498835, -96.498997, -96.498776, -96.487075, -96.48661, -96.486288, -96.486146, -96.485742, -96.485742, -96.485742, -96.485751, -96.485761, -96.485797, -96.485863, -96.485887, -96.485921, -96.486198, -96.486669, -96.487748, -96.489903, -96.491373, -96.491748, -96.492455, -96.492995, -96.493535, -96.494107, -96.494283, -96.495002, -96.495654, 
-96.496026, -96.495969, -96.49597, -96.495499, -96.494909, -96.49369, -96.492359, -96.491492, -96.491336, -96.491271, -96.491476, -96.49152, -96.492338, -96.493599, -96.494289, -96.494881, -96.495474, -96.495712, -96.495892, -96.497054, -96.497851, -96.499086, -96.500167, -96.500514, -96.500995, -96.501082, -96.501127, -96.501296, -96.501466, -96.50148, -96.501477, -96.501474, -96.501477, -96.501451, -96.501446, -96.501438, -96.501358, -96.501277, -96.501146, -96.501015, -96.50072, -96.50043, -96.500234, 
-96.500239, -96.500216, -96.500192, -96.500183, -96.500284, -96.500554, -96.500607, -96.500824, -96.500912, -96.501001, -96.501194, -96.501386, -96.503784, -96.504624, -96.504653, -96.504689, -96.504833, -96.504978, -96.506624, -96.506842, -96.50827, -96.508499, -96.509323, -96.509453, -96.510015, -96.511842, -96.513557, -96.515024, -96.51658, -96.517582, -96.517663, -96.517712, -96.518183, -96.51834, -96.518654, -96.518747, -96.518881, -96.519169, -96.519457, -96.519694, -96.51983, -96.520371, -96.521257, 
-96.521318, -96.521339, -96.52204, -96.522361, -96.522807, -96.523755, -96.523876, -96.524635, -96.525718, -96.525739, -96.52653, -96.527009, -96.527026, -96.527542, -96.527816, -96.528121, -96.528493, -96.528876, -96.529169, -96.529327, -96.529937, -96.530177, -96.530456, -96.530884, -96.531023, -96.531335, -96.53147, -96.531483, -96.53155, -96.531615, -96.53147, -96.53132, -96.531312, -96.531281, -96.530929, -96.53073, -96.53059, -96.529914, -96.529034, -96.528726, -96.528131, -96.527455, -96.526844, 
-96.526259, -96.525176, -96.524001, -96.523754, -96.522747, -96.522581, -96.521453, -96.521073, -96.520709, -96.519039, -96.518273, -96.518114, -96.518089, -96.517324, -96.516828, -96.516426, -96.516381, -96.516245, -96.516201, -96.51607, -96.515681, -96.515551, -96.5155, -96.515473, -96.515469, -96.515463, -96.515448, -96.515405, -96.515368, -96.515353, -96.515226, -96.515178, -96.51514, -96.515158, -96.515335, -96.515359, -96.515607, -96.515661, -96.515749, -96.516084, -96.516513, -96.51684, -96.51788, 
-96.518305, -96.518582, -96.519159, -96.519428, -96.51957, -96.51967, -96.519824, -96.520414, -96.520796, -96.520854, -96.521158, -96.521532, -96.521601, -96.521732, -96.521779, -96.52211, -96.522403, -96.522542, -96.522681, -96.523665, -96.523801, -96.523986, -96.524271, -96.524466, -96.524612, -96.524754, -96.524799, -96.525079, -96.525143, -96.525167, -96.525377, -96.525414, -96.525422, -96.525453, -96.525458, -96.525448, -96.525412, -96.525372, -96.525248, -96.525205, -96.52523, -96.525337, -96.525573, 
-96.525692, -96.525802, -96.525886, -96.525945, -96.525977, -96.525993, -96.526043, -96.526188, -96.526227, -96.526414, -96.526456, -96.52663, -96.527011, -96.52708, -96.527533, -96.527671, -96.528915, -96.529492, -96.529637, -96.530267, -96.531067, -96.531665, -96.53211, -96.532453, -96.532787, -96.533272, -96.533822, -96.534007, -96.535361, -96.536301, -96.536433, -96.537075, -96.537173, -96.537391, -96.537472, -96.537708, -96.537851, -96.537917, -96.538002, -96.538073, -96.538164, -96.53817, -96.538145, 
-96.538116, -96.538069, -96.538066, -96.538063, -96.538035, -96.538026, -96.537989, -96.537878, -96.537842, -96.537803, -96.53757, -96.537456, -96.537413, -96.53727, -96.537299, -96.537344, -96.537361, -96.537368, -96.537495, -96.537502, -96.537579, -96.537767, -96.537818, -96.537929, -96.537976, -96.538295, -96.538493, -96.538525, -96.538595, -96.538898, -96.539248, -96.539802, -96.540167, -96.54036, -96.540757, -96.540873, -96.541012, -96.541219, -96.541363, -96.541393, -96.541455, -96.541524, 
-96.541754, -96.541824, -96.542237, -96.542365, -96.542488, -96.542623, -96.542858, -96.542986, -96.543389, -96.543482, -96.543913, -96.544058, -96.544349, -96.545229, -96.545816, -96.546302, -96.546588, -96.547008, -96.54712, -96.54746, -96.54779, -96.547834, -96.547999, -96.548796, -96.549386, -96.549608, -96.550022, -96.550325, -96.551901, -96.5523, -96.552591, -96.552904, -96.553581, -96.554316, -96.554446, -96.554765, -96.555483, -96.55608, -96.556542, -96.556778, -96.557547, -96.557743, -96.55833, 
-96.558575, -96.558672, -96.558909, -96.558999, -96.559266, -96.559388, -96.559605, -96.559751, -96.559868, -96.559918, -96.559944, -96.55994, -96.559919, -96.559677, -96.55946, -96.55943, -96.559408, -96.559401, -96.559431, -96.55955, -96.559609, -96.559745, -96.559776, -96.559797, -96.559857, -96.559823, -96.559808, -96.559674, -96.559553, -96.559454, -96.559051, -96.558869, -96.558822, -96.558145, -96.557755, -96.557021, -96.556581, -96.556192, -96.556096, -96.55605, -96.555965, -96.555808, -96.555776, 
-96.555761, -96.555747, -96.555749, -96.55577, -96.555867, -96.556012, -96.556073, -96.556305, -96.557292, -96.557752, -96.557907, -96.558045, -96.558339, -96.558486, -96.55853, -96.558609, -96.558672, -96.558757, -96.558812, -96.558959, -96.55931, -96.559823, -96.560019, -96.56013, -96.560164, -96.560278, -96.560795, -96.561131, -96.561306, -96.561395, -96.561943, -96.562334, -96.562651, -96.562863, -96.56326, -96.563583, -96.563687, -96.564297, -96.564389, -96.564613, -96.564741, -96.564766, -96.56509, 
-96.565262, -96.565301, -96.565485, -96.565504, -96.565598, -96.56563, -96.565867, -96.565905, -96.565968, -96.566003, -96.566092, -96.566184, -96.566332, -96.566463, -96.566483, -96.566532, -96.566964, -96.567001, -96.567044, -96.567091, -96.567237, -96.567384, -96.567529, -96.567575, -96.56801, -96.568049, -96.568285, -96.568508, -96.56879, -96.568904, -96.56907, -96.569707, -96.569776, -96.569895, -96.570017, -96.570124, -96.570293, -96.570424, -96.570493, -96.570575, -96.570639, -96.570939, -96.571055, 
-96.571079, -96.571112, -96.57122, -96.571567, -96.571653, -96.572067, -96.572304, -96.572401, -96.57279, -96.573085, -96.573134, -96.57357, -96.574587, -96.57467, -96.574716, -96.574953, -96.576817, -96.577395, -96.577852, -96.578024, -96.578365, -96.578399, -96.578428, -96.578474, -96.578513, -96.578576, -96.578574, -96.578551, -96.578517, -96.578471, -96.578441, -96.578274, -96.578236, -96.577978, -96.577344, -96.57647, -96.575655, -96.575467, -96.575336, -96.574589, -96.574429, -96.574354, -96.574257, 
-96.573926, -96.573863, -96.573722, -96.573338, -96.573173, -96.573061, -96.572881, -96.572745, -96.572614, -96.572142, -96.572111, -96.572053, -96.571962, -96.571944, -96.571927, -96.571962, -96.572008, -96.572029, -96.57212, -96.572141, -96.572192, -96.572301, -96.572416, -96.572448, -96.572488, -96.572623, -96.572765, -96.572861, -96.57291, -96.573008, -96.57325, -96.57353, -96.573845, -96.573975, -96.574679, -96.574981, -96.575341, -96.575428, -96.57598, -96.576263, -96.577041, -96.577676, -96.577921, 
